customer_id,first_name,last_name,email,phone,city,state,loyalty_tier,created_at
C01969,Manoj,Bose,manoj.bose1969@example.com,9280960216,Patna,Bihar,Platinum,2024-05-07 15:05:00
C01970,Amit,Joshi,amit.joshi1970@example.com,9243149972,Patna,Bihar,Silver,2024-02-07 09:39:00
C01971,Nikhil,Chopra,nikhil.chopra1971@example.com,9507049911,Delhi,Delhi,Silver,2024-03-23 18:53:00
C01972,Vikram,Iyer,vikram.iyer1972@example.com,9993059429,Ranchi,Jharkhand,Gold,2025-09-16 23:14:00
C01973,Sneha,Das,sneha.das1973@example.com,9421239920,Indore,Madhya Pradesh,Bronze,2024-06-04 11:35:00
C01974,Ravi,Agarwal,ravi.agarwal1974@example.com,9522647841,Noida,Uttar Pradesh,Platinum,2025-04-13 12:46:00
C01975,Kavya,Sharma,kavya.sharma1975@example.com,9597203646,Visakhapatnam,Andhra Pradesh,,2024-02-12 04:49:00
C01976,Pooja,Kumar,pooja.kumar1976@example.com,9760920570,Nagpur,Maharashtra,Bronze,2024-09-15 00:43:00
C01977,Sneha,Kumar,sneha.kumar1977@example.com,9475510815,Delhi,Delhi,Silver,2024-01-07 18:54:00
C01978,Sneha,Malhotra,sneha.malhotra1978@example.com,9628330503,Noida,Uttar Pradesh,Bronze,2025-01-09 20:22:00
C01979,Nisha,Singh,nisha.singh1979@example.com,9541006226,Mumbai,Maharashtra,Platinum,2024-01-06 08:46:00
C01980,Arjun,Gupta,arjun.gupta1980@example.com,9342767911,Indore,Madhya Pradesh,Silver,2024-08-06 06:23:00
C01981,Pooja,Malhotra,pooja.malhotra1981@example.com,9295616478,Ranchi,Jharkhand,Gold,2024-03-20 11:34:00
C01982,Divya,Bose,divya.bose1982@example.com,9273768263,Pune,Maharashtra,Silver,2024-11-12 08:00:00
C01983,Ravi,Joshi,ravi.joshi1983@example.com,9861518573,Noida,Uttar Pradesh,Bronze,2024-07-26 18:59:00
C01984,Priya,Singh,priya.singh1984@example.com,9523640548,Coimbatore,Tamil Nadu,Gold,2024-01-24 08:21:00
C01985,Neha,Nair,neha.nair1985@example.com,9614639071,Kolkata,West Bengal,Bronze,2024-12-22 11:04:00
C01040,Vikram,Mishra,vikram.mishra1040@example.com,9946711815,Jaipur,Rajasthan,Gold,2024-11-15 19:10:00
C01580,Sanya,Kapoor,sanya.kapoor1987@example.com,9638866546,Kochi,Kerala,Bronze,2024-03-19 21:19:00
C01988,Harish,Kumar,harish.kumar1988@example.com,9235424162,Pune,Maharashtra,Bronze,2024-01-11 06:31:00
C01989,Sanya,Iyer,sanya.iyer1989@example.com,9155877346,Ahmedabad,Gujarat,,2025-03-11 02:50:00
C01990,Varun,Kumar,varun.kumar1990@example.com,9566356688,Indore,Madhya Pradesh,Bronze,2024-12-20 04:13:00
C01991,Amit,Malhotra,amit.malhotra1991@example.com,9366016633,Visakhapatnam,Andhra Pradesh,Bronze,2025-01-07 14:33:00
C01992,Neha,Iyer,neha.iyer1992@example.com,9401870524,Mumbai,Maharashtra,Gold,2025-05-25 18:05:00
C01993,Anjali,Malhotra,anjali.malhotra1993@example.com,9313043758,Indore,Madhya Pradesh,Gold,2025-08-13 02:56:00
C01994,Sneha,Saxena,sneha.saxena1994@example.com,9756164110,Delhi,Delhi,Bronze,2025-09-14 19:58:00
C01995,Isha,Singh,isha.singh1995@example.com,9346299407,Mumbai,Maharashtra,Bronze,2024-01-29 06:30:00
C01996,Rahul,Nair,rahul.nair1996@example.com,9256990862,Coimbatore,Tamil Nadu,Bronze,2024-05-25 17:01:00
C01997,Amit,Sharma,amit.sharma1997@example.com,9508400544,Coimbatore,Tamil Nadu,Silver,2025-05-25 04:09:00
C01998,Lakshmi,Iyer,lakshmi.iyer1998@example.com,9338129347,Ahmedabad,Gujarat,Silver,2024-02-15 00:09:00
C01999,Kavya,Malhotra,kavya.malhotra1999@example.com,9791353541,Hyderabad,Telangana,Bronze,2024-07-15 09:24:00
C02000,Pooja,Gupta,pooja.gupta2000@example.com,9476909699,Coimbatore,Tamil Nadu,Bronze,2024-02-04 23:06:00
C02001,Neha,Sharma,neha.sharma2001@example.com,9100575452,Hyderabad,Telangana,Gold,2024-08-22 13:03:00
C02002,Kiran,Das,kiran.das2002@example.com,9606868597,Kolkata,West Bengal,,2024-03-14 16:56:00
C02003,Nikhil,Verma,nikhil.verma2003@example.com,9370865381,Indore,Madhya Pradesh,Silver,2024-08-09 23:01:00
C02004,Sneha,Reddy,sneha.reddy2004@example.com,9818276952,Chennai,Tamil Nadu,Gold,2025-07-15 08:49:00
C02005,Mohan,Singh,mohan.singh2005@example.com,9455635895,Jaipur,Rajasthan,Gold,2024-09-20 11:39:00
,Varun,Agarwal,varun.agarwal2006@example.com,9667861313,Visakhapatnam,Andhra Pradesh,Silver,2025-04-18 19:54:00
C02007,Rahul,Nair,rahul.nair2007@example.com,9727416570,Kochi,Kerala,Bronze,2024-03-18 18:52:00
C02008,Arjun,Pillai,arjun.pillai2008@example.com,9229229499,Hyderabad,Telangana,Silver,2025-04-21 19:41:00
C02009,Tanvi,Nair,tanvi.nair2009@example.com,9307154333,Nagpur,Maharashtra,Platinum,2024-02-24 20:36:00
C01483,Priya,Chopra,priya.chopra1483@example.com,9939917094,Chennai,Tamil Nadu,Bronze,2024-03-02 10:46:00
C02011,Kiran,Mishra,kiran.mishra2011@example.com,9873920320,Pune,Maharashtra,Bronze,2024-05-19 22:19:00
C02012,Nikhil,Mishra,nikhil.mishra2012@example.com,9864078040,Kolkata,West Bengal,Gold,2025-07-07 06:41:00
C02013,Mohan,Mishra,mohan.mishra2013@example.com,9472952982,Jaipur,Rajasthan,Silver,2025-06-06 16:10:00
C02014,Sneha,Malhotra,sneha.malhotra2014@example.com,9172701447,Indore,Madhya Pradesh,Silver,2025-01-02 05:45:00
C02015,Harish,Kumar,harish.kumar2015@example.com,9279245228,Visakhapatnam,Andhra Pradesh,Bronze,2024-04-04 05:17:00
C00473,Manoj,Sharma,manoj.sharma473@example.com,9178151583,Noida,Uttar Pradesh,Gold,2025-03-04 04:46:00
C02017,Kiran,Kapoor,kiran.kapoor2017@example.com,9631530009,Ranchi,Jharkhand,Gold,2024-02-24 22:28:00
C02018,Neha,Bose,neha.bose2018@example.com,9906087827,Patna,Bihar,Silver,2025-07-21 20:30:00
C02019,Asha,Kapoor,asha.kapoor2019@example.com,9751995775,Kolkata,West Bengal,Bronze,2024-01-03 22:55:00
C02020,Neha,Agarwal,neha.agarwal2020@example.com,9333869257,Chandigarh,Chandigarh,Gold,2025-07-30 01:33:00
C02021,Kavya,Bose,kavya.bose2021@example.com,9640970200,Patna,Bihar,Bronze,2025-09-13 02:04:00
C02022,Anjali,Das,anjali.das2022@example.com,9860482698,Kolkata,West Bengal,Silver,2024-05-04 22:20:00
C02023,Anjali,Sharma,anjali.sharma2023@example.com,9672911909,Lucknow,Uttar Pradesh,Bronze,2025-04-11 02:05:00
C02024,Arjun,Gupta,arjun.gupta2024@example.com,9242776948,Kolkata,West Bengal,Gold,2024-02-07 20:22:00
C02025,Lakshmi,Iyer,lakshmi.iyer2025@example.com,9984130042,Noida,Uttar Pradesh,Silver,2024-01-02 08:27:00
C02026,Lakshmi,Joshi,lakshmi.joshi2026@example.com,9779338069,Visakhapatnam,Andhra Pradesh,Platinum,2024-08-24 16:07:00
C02027,Amit,Mishra,amit.mishra2027@example.com,9383508835,Pune,Maharashtra,Silver,2025-03-21 14:25:00
C02028,Meera,Mehta,meera.mehta2028@example.com,9161486139,Chennai,Tamil Nadu,Gold,2024-06-09 00:11:00
C02029,Varun,Gupta,varun.gupta2029@example.com,9289768018,Kolkata,West Bengal,Platinum,2025-01-26 15:32:00
C02030,Aarav,Agarwal,aarav.agarwal2030@example.com,9214292012,Kochi,Kerala,Platinum,2024-07-06 17:25:00
C02031,Mohan,Pillai,mohan.pillai2031@example.com,9691500536,Noida,Uttar Pradesh,Gold,2024-06-09 23:56:00
C02032,Vikram,Gupta,vikram.gupta2032@example.com,9318955963,Chandigarh,Chandigarh,Silver,2025-09-17 06:30:00
C02033,Sanya,Kapoor,sanya.kapoor2033@example.com,9267118760,Nagpur,Maharashtra,Bronze,2025-06-13 04:46:00
C02034,Nikhil,Joshi,nikhil.joshi2034@example.com,9259272622,Indore,Madhya Pradesh,Bronze,2024-05-12 12:10:00
C02035,Divya,Verma,divya.verma2035@example.com,9975741671,Delhi,Delhi,Bronze,2024-12-23 12:25:00
C00037,Varun,Verma,varun.verma2036@example.com,9795316843,Bhubaneswar,Odisha,Bronze,2024-04-28 23:12:00
C02037,Nisha,Verma,nisha.verma2037@example.com,9977783087,Kochi,Kerala,Gold,2024-05-17 02:52:00
C02038,Amit,Singh,amit.singh2038@example.com,9177361692,Coimbatore,Tamil Nadu,Bronze,2025-04-15 02:16:00
C02039,Asha,Reddy,asha.reddy2039@example.com,9877718632,Patna,Bihar,Bronze,2025-06-30 18:57:00
C02040,Harish,Kumar,harish.kumar2040@example.com,9747781482,Mumbai,Maharashtra,Silver,2024-01-16 10:02:00
C02041,Sneha,Kumar,sneha.kumar2041@example.com,9919743632,Hyderabad,Telangana,Bronze,2025-07-15 02:46:00
C02042,Amit,Gupta,amit.gupta2042@example.com,9253153814,Visakhapatnam,Andhra Pradesh,Bronze,2024-01-08 04:12:00
C02043,Harish,Reddy,harish.reddy2043@example.com,9682365530,Ahmedabad,Gujarat,Gold,2024-03-03 04:52:00
C02044,Kiran,Singh,kiran.singh2044@example.com,9615852872,Chandigarh,Chandigarh,Gold,2025-08-17 03:16:00
C02045,Neha,Das,neha.das2045@example.com,9456220636,Indore,Madhya Pradesh,Bronze,2024-02-11 00:29:00
C02046,Rohan,Gupta,rohan.gupta2046@example.com,9773757807,Ranchi,Jharkhand,Bronze,2025-08-24 00:36:00
C02047,Priya,Reddy,priya.reddy2047@example.com,9684805001,Bhubaneswar,Odisha,Bronze,2025-09-01 10:36:00
C02048,Nikhil,Singh,nikhil.singh2048@example.com,9101299672,Lucknow,Uttar Pradesh,Bronze,2024-11-07 08:43:00
C02049,Asha,Singh,asha.singh2049@example.com,9479363624,Bhubaneswar,Odisha,Bronze,2025-05-13 17:03:00
C02050,Asha,Reddy,asha.reddy2050@example.com,9628088326,Delhi,Delhi,Platinum,2024-06-12 19:48:00
C02051,Sneha,Das,sneha.das2051@example.com,9483656443,Bengaluru,Karnataka,Silver,2024-03-27 12:19:00
C02052,Pooja,Patel,pooja.patel2052@example.com,9146543311,Visakhapatnam,Andhra Pradesh,Bronze,2024-11-08 10:49:00
C02053,Kavya,Mehta,,9743827930,Delhi,Delhi,Gold,2024-04-19 17:17:00
C02054,Nisha,Das,nisha.das2054@example.com,9770829086,Bhubaneswar,Odisha,Bronze,2024-03-17 00:10:00
C02055,Rahul,Chopra,rahul.chopra2055@example.com,9810529016,Jaipur,Rajasthan,Platinum,2025-08-13 16:20:00
C02056,Yash,Patel,yash.patel2056@example.com,9947027818,Chennai,Tamil Nadu,Gold,2024-04-18 13:43:00
C02057,Sanya,Singh,sanya.singh2057@example.com,9443872264,Pune,Maharashtra,Silver,2025-06-09 14:23:00
C02058,Harish,Chopra,harish.chopra2058@example.com,9974723527,Bengaluru,Karnataka,Bronze,2024-11-07 14:17:00
C02059,Varun,Gupta,varun.gupta2059@example.com,9255335893,Bengaluru,Karnataka,Bronze,2024-04-03 04:50:00
C02060,Neha,Kapoor,neha.kapoor2060@example.com,9478610768,Ahmedabad,Gujarat,Silver,2024-12-16 19:07:00
C02061,Diya,Malhotra,diya.malhotra2061@example.com,9746116751,Ahmedabad,Gujarat,Bronze,2025-04-21 12:40:00
C02062,Yash,Iyer,yash.iyer2062@example.com,9511441988,Coimbatore,Tamil Nadu,Silver,2025-01-27 15:17:00
,Rohan,Chopra,rohan.chopra2063@example.com,9671740071,Ranchi,Jharkhand,Gold,2024-10-07 09:50:00
C02064,Amit,Agarwal,amit.agarwal2064@example.com,9867640638,Coimbatore,Tamil Nadu,Silver,2025-07-19 19:56:00
C02065,Diya,Iyer,diya.iyer2065@example.com,9854940701,Bengaluru,Karnataka,Bronze,2024-01-03 10:05:00
C02066,Kiran,Kumar,kiran.kumar2066@example.com,9489122363,Ranchi,Jharkhand,Silver,2024-04-07 14:42:00
C02067,Yash,Reddy,yash.reddy2067@example.com,9163970728,Jaipur,Rajasthan,Silver,2025-09-10 19:06:00
C02068,Mohan,Singh,mohan.singh2068@example.com,9416428807,Nagpur,Maharashtra,Bronze,2025-09-13 16:42:00
C02069,Rohan,Malhotra,rohan.malhotra2069@example.com,9360379610,Noida,Uttar Pradesh,Gold,2024-02-11 00:19:00
C02070,Varun,Singh,varun.singh2070@example.com,9225880985,Pune,Maharashtra,Silver,2024-01-20 12:26:00
C02071,Diya,Malhotra,diya.malhotra2071@example.com,9499092905,Hyderabad,Telangana,Gold,2025-04-27 22:20:00
C02072,Isha,Patel,isha.patel2072@example.com,9611988629,Visakhapatnam,Andhra Pradesh,Gold,2024-01-23 07:32:00
C02073,Arjun,Joshi,arjun.joshi2073@example.com,9251695555,Bengaluru,Karnataka,Bronze,2024-01-10 10:03:00
C02074,Isha,Malhotra,isha.malhotra2074@example.com,9260757642,Delhi,Delhi,Silver,2024-04-12 08:38:00
C02075,Varun,Saxena,varun.saxena2075@example.com,9850077300,Bhubaneswar,Odisha,Silver,2025-06-10 11:36:00
C02076,Vikram,Bose,vikram.bose2076@example.com,9939018541,Chennai,Tamil Nadu,Bronze,2024-04-23 20:19:00
C02077,Priya,Sharma,priya.sharma2077@example.com,9748726462,Delhi,Delhi,Silver,2024-01-09 05:55:00
C02078,Asha,Malhotra,asha.malhotra2078@example.com,9830040870,Nagpur,Maharashtra,Silver,2025-08-27 08:52:00
C02079,Rahul,Agarwal,rahul.agarwal2079@example.com,9638881430,Bhubaneswar,Odisha,Gold,2024-11-04 20:10:00
C02080,Yash,Verma,yash.verma2080@example.com,9391872669,Bengaluru,Karnataka,Silver,2024-04-01 10:51:00
C02081,Varun,Nair,varun.nair2081@example.com,9529928824,Visakhapatnam,Andhra Pradesh,Bronze,2024-10-12 23:46:00
C02082,Neha,Mishra,neha.mishra2082@example.com,9749703359,Bengaluru,Karnataka,Gold,2024-12-07 10:30:00
C02083,Sanjay,Mehta,sanjay.mehta2083@example.com,9800831233,Kochi,Kerala,Gold,2024-04-30 08:30:00
C02084,Priya,Joshi,priya.joshi2084@example.com,9794332141,Coimbatore,Tamil Nadu,Bronze,2024-03-20 06:26:00
C02085,Sneha,Patel,sneha.patel2085@example.com,9489447905,Visakhapatnam,Andhra Pradesh,Gold,2024-09-01 14:47:00
C02086,Ravi,Iyer,ravi.iyer2086@example.com,9403017384,Delhi,Delhi,Silver,2024-02-17 21:32:00
C00097,Kiran,Pillai,kiran.pillai2087@example.com,9111786474,Bhubaneswar,Odisha,Bronze,2024-05-27 05:24:00
C02088,Lakshmi,Sharma,lakshmi.sharma2088@example.com,9358057908,Kolkata,West Bengal,Bronze,2025-02-19 11:37:00
C02089,Isha,Sharma,isha.sharma2089@example.com,9705310487,Indore,Madhya Pradesh,Bronze,2024-08-17 09:41:00
C02090,Amit,Das,amit.das2090@example.com,9109103960,Jaipur,Rajasthan,Gold,2024-10-17 05:56:00
C02091,Kavya,Nair,kavya.nair2091@example.com,9437662209,Kochi,Kerala,Gold,2024-04-04 15:28:00
C02092,Diya,Reddy,diya.reddy2092@example.com,9455750197,Coimbatore,Tamil Nadu,Gold,2025-01-02 00:40:00
C02093,Sneha,Saxena,sneha.saxena2093@example.com,9967040437,Pune,Maharashtra,Bronze,2025-08-03 00:19:00
C02094,Asha,Chopra,asha.chopra2094@example.com,9729597320,Hyderabad,Telangana,Bronze,2024-04-20 16:18:00
C02095,Aarav,Bose,aarav.bose2095@example.com,9184560232,Bengaluru,Karnataka,Platinum,2024-06-17 22:58:00
C02096,Nisha,Nair,nisha.nair2096@example.com,9967020791,Pune,Maharashtra,Gold,2024-04-27 14:30:00
C02097,Kavya,Saxena,kavya.saxena2097@example.com,9882457827,Visakhapatnam,Andhra Pradesh,Gold,2025-07-14 00:53:00
C02098,Vikram,Bose,vikram.bose2098@example.com,9943265140,Pune,Maharashtra,Bronze,2024-09-19 16:59:00
C02099,Manoj,Malhotra,manoj.malhotra2099@example.com,9142963526,Kochi,Kerala,Bronze,2025-03-20 19:17:00
C02100,Manoj,Patel,manoj.patel2100@example.com,9263639767,Chandigarh,Chandigarh,Silver,2024-12-28 14:50:00
C02101,Sneha,Kumar,sneha.kumar2101@example.com,9253139764,Bhubaneswar,Odisha,Silver,2025-08-03 23:16:00
C02102,Harish,Patel,harish.patel2102@example.com,9635702961,Mumbai,Maharashtra,Silver,2024-05-03 22:01:00
C02103,Yash,Das,yash.das2103@example.com,9273379761,Bengaluru,Karnataka,Bronze,2024-09-21 21:37:00
C02104,Pooja,Patel,pooja.patel2104@example.com,9176379467,Delhi,Delhi,Gold,2024-12-01 20:02:00
C02105,Rahul,Chopra,rahul.chopra2105@example.com,9374906146,Nagpur,Maharashtra,Gold,2024-04-12 14:29:00
C02106,Sneha,Agarwal,sneha.agarwal2106@example.com,9624264108,Hyderabad,Telangana,Silver,2024-07-28 01:08:00
C02107,Asha,Malhotra,asha.malhotra2107@example.com,9765380090,Pune,Maharashtra,Silver,2025-01-08 12:13:00
C02108,Mohan,Pillai,mohan.pillai2108@example.com,9436774194,Jaipur,Rajasthan,Bronze,2024-10-28 05:05:00
C02109,Kavya,Bose,kavya.bose2109@example.com,9382208801,Hyderabad,Telangana,Silver,2025-04-14 04:23:00
C02110,Priya,Iyer,priya.iyer2110@example.com,9851345788,Ranchi,Jharkhand,Bronze,2025-09-13 12:18:00
C02111,Sneha,Das,sneha.das2111@example.com,9503535467,Delhi,Delhi,Silver,2025-09-14 01:44:00
C02112,Amit,Iyer,amit.iyer2112@example.com,9516851266,Nagpur,Maharashtra,Gold,2024-09-11 10:07:00
C02113,Divya,Bose,divya.bose2113@example.com,9789862456,Ranchi,Jharkhand,Platinum,2024-12-04 19:53:00
C02114,Sneha,Patel,sneha.patel2114@example.com,9293567046,Mumbai,Maharashtra,Platinum,2024-10-16 09:06:00
C02115,Sanya,Malhotra,sanya.malhotra2115@example.com,9314180354,Kochi,Kerala,Bronze,2024-08-19 08:57:00
C02116,Vikram,Pillai,vikram.pillai2116@example.com,9622155300,Noida,Uttar Pradesh,Gold,2024-12-13 02:32:00
C02117,Sneha,Gupta,sneha.gupta2117@example.com,9588100108,Hyderabad,Telangana,Silver,2024-12-08 13:16:00
C02118,Arjun,Nair,arjun.nair2118@example.com,9443797765,Chandigarh,Chandigarh,Bronze,2025-03-14 00:35:00
C02119,Sanya,Kapoor,sanya.kapoor2119@example.com,9167001765,Jaipur,Rajasthan,,2024-12-11 01:25:00
C02120,Kiran,Sharma,kiran.sharma2120@example.com,9327088752,Chennai,Tamil Nadu,Platinum,2025-05-13 04:01:00
C02121,Nikhil,Gupta,nikhil.gupta2121@example.com,9370659482,Delhi,Delhi,Bronze,2024-02-20 18:23:00
C02122,Rahul,Kapoor,rahul.kapoor2122@example.com,9187734495,Bhubaneswar,Odisha,Gold,2024-11-25 01:09:00
C02123,Mohan,Malhotra,mohan.malhotra2123@example.com,9663476031,Noida,Uttar Pradesh,Gold,2024-07-08 06:10:00
C02124,Neha,Sharma,neha.sharma2124@example.com,9199258043,Coimbatore,Tamil Nadu,Bronze,2025-07-02 18:42:00
C02125,Meera,Verma,meera.verma2125@example.com,9313250824,Jaipur,Rajasthan,Platinum,2024-12-17 01:00:00
C02126,Sanjay,Mishra,sanjay.mishra2126@example.com,9839626111,Delhi,Delhi,Platinum,2024-11-14 09:21:00
C02127,Pooja,Agarwal,pooja.agarwal2127@example.com,9517833711,Chennai,Tamil Nadu,Silver,2025-03-11 03:34:00
C02128,Kiran,Patel,kiran.patel2128@example.com,9876018644,Chandigarh,Chandigarh,Silver,2024-08-24 01:38:00
C02129,Aarav,Mehta,aarav.mehta2129@example.com,9115232939,Pune,Maharashtra,Gold,2024-04-17 17:30:00
C02130,Sanjay,Mehta,sanjay.mehta2130@example.com,9221984455,Coimbatore,Tamil Nadu,Bronze,2025-06-10 06:51:00
C02131,Ravi,Bose,ravi.bose2131@example.com,9993901688,Pune,Maharashtra,Silver,2025-04-10 13:52:00
C02132,Isha,Reddy,isha.reddy2132@example.com,9139176517,Noida,Uttar Pradesh,Gold,2024-05-16 23:32:00
C02133,Nikhil,Mishra,nikhil.mishra2133@example.com,9931488913,Delhi,Delhi,Silver,2024-06-06 17:16:00
C02134,Pooja,Nair,pooja.nair2134@example.com,9305255412,Chandigarh,Chandigarh,Platinum,2024-09-26 22:41:00
C02135,Tanvi,Joshi,tanvi.joshi2135@example.com,9117385244,Bhubaneswar,Odisha,Gold,2024-12-31 22:34:00
C02136,Tanvi,Reddy,tanvi.reddy2136@example.com,9850886071,Indore,Madhya Pradesh,Silver,2024-11-28 09:08:00
C02137,Nikhil,Malhotra,nikhil.malhotra2137@example.com,9477666117,Jaipur,Rajasthan,Gold,2024-11-06 10:15:00
C02138,Kavya,Mehta,kavya.mehta2138@example.com,9221740845,Delhi,Delhi,Silver,2024-09-29 00:46:00
C02139,Neha,Mishra,neha.mishra2139@example.com,9738760216,Delhi,Delhi,Silver,2024-10-05 04:18:00
C02140,Meera,Malhotra,meera.malhotra2140@example.com,9780867460,Bhubaneswar,Odisha,Gold,2025-09-16 09:06:00
C02141,Sneha,Patel,sneha.patel2141@example.com,9965371229,Mumbai,Maharashtra,Bronze,2024-01-13 07:04:00
C02142,Manoj,Malhotra,manoj.malhotra2142@example.com,9211320508,Indore,Madhya Pradesh,Gold,2025-03-30 14:08:00
C02143,Yash,Mishra,yash.mishra2143@example.com,9207054287,Nagpur,Maharashtra,Silver,2025-08-10 03:36:00
C02144,Priya,Das,priya.das2144@example.com,9551659683,Noida,Uttar Pradesh,Bronze,2024-11-27 09:13:00
C02145,Rohan,Kapoor,rohan.kapoor2145@example.com,9222944626,Noida,Uttar Pradesh,Gold,2024-03-31 22:45:00
C02146,Pooja,Bose,pooja.bose2146@example.com,9543385303,Kochi,Kerala,Bronze,2024-09-30 03:22:00
C02147,Harish,Iyer,harish.iyer2147@example.com,9644989272,Bhubaneswar,Odisha,,2025-04-24 23:17:00
C02148,Rahul,Das,rahul.das2148@example.com,9953773144,Coimbatore,Tamil Nadu,Gold,2024-01-04 08:39:00
C02149,Nisha,Malhotra,nisha.malhotra2149@example.com,9135084096,Chennai,Tamil Nadu,,2025-07-29 23:09:00
C02150,Pooja,Saxena,pooja.saxena2150@example.com,9980505222,Visakhapatnam,Andhra Pradesh,Bronze,2024-05-04 10:08:00
C02151,Isha,Malhotra,isha.malhotra2151@example.com,9359664179,Ranchi,Jharkhand,Platinum,2024-05-20 14:59:00
C02152,Manoj,Kapoor,manoj.kapoor2152@example.com,9989648687,Hyderabad,Telangana,Gold,2025-02-25 02:43:00
C02153,Nikhil,Singh,nikhil.singh2153@example.com,9783193458,Kochi,Kerala,Platinum,2024-05-06 19:55:00
C02154,Asha,Mehta,asha.mehta2154@example.com,9655422035,Delhi,Delhi,Silver,2024-03-13 20:15:00
C02155,Diya,Singh,diya.singh2155@example.com,9641441883,Mumbai,Maharashtra,Silver,2025-07-25 10:18:00
C02156,Asha,Gupta,asha.gupta2156@example.com,9999084701,Ranchi,Jharkhand,Bronze,2024-08-23 02:25:00
C02157,Kiran,Patel,kiran.patel2157@example.com,9200142973,Chennai,Tamil Nadu,Silver,2025-04-03 06:43:00
C02158,Sanya,Agarwal,sanya.agarwal2158@example.com,9264334700,Chennai,Tamil Nadu,Silver,2025-01-31 05:21:00
C02159,Yash,Patel,yash.patel2159@example.com,9713958957,Kochi,Kerala,Bronze,2025-06-18 22:32:00
C02160,Arjun,Bose,arjun.bose2160@example.com,9781249622,Jaipur,Rajasthan,Bronze,2025-04-20 11:39:00
C02161,Nisha,Iyer,nisha.iyer2161@example.com,9418818117,Noida,Uttar Pradesh,Silver,2024-06-27 22:07:00
C02162,Varun,Kapoor,varun.kapoor2162@example.com,9927201666,Kolkata,West Bengal,Gold,2024-07-19 13:21:00
C02163,Amit,Singh,amit.singh2163@example.com,9773706432,Chennai,Tamil Nadu,Silver,2025-02-26 04:57:00
C02164,Mohan,Reddy,mohan.reddy2164@example.com,9219111815,Nagpur,Maharashtra,Platinum,2024-03-30 16:03:00
C02165,Sneha,Singh,sneha.singh2165@example.com,9403292383,Kolkata,West Bengal,Gold,2024-03-08 21:23:00
C02166,Amit,Chopra,amit.chopra2166@example.com,9488047414,Noida,Uttar Pradesh,Silver,2024-12-23 21:29:00
C02167,Harish,Kumar,harish.kumar2167@example.com,9544255455,Bengaluru,Karnataka,Silver,2025-03-31 22:35:00
C02168,Amit,Nair,amit.nair2168@example.com,9838021853,Coimbatore,Tamil Nadu,Silver,2024-08-16 16:17:00
C02169,Lakshmi,Bose,lakshmi.bose2169@example.com,9968172937,Delhi,Delhi,Bronze,2024-01-08 17:12:00
C02170,Nisha,Verma,nisha.verma2170@example.com,9808311398,Chandigarh,Chandigarh,Silver,2025-09-14 18:52:00
C02171,Priya,Reddy,priya.reddy2171@example.com,9468089919,Jaipur,Rajasthan,Silver,2025-03-23 10:30:00
C02172,Manoj,Mishra,manoj.mishra2172@example.com,9105384337,Delhi,Delhi,Silver,2024-07-04 15:43:00
C02173,Yash,Reddy,yash.reddy2173@example.com,9307066016,Visakhapatnam,Andhra Pradesh,Bronze,2024-01-18 02:37:00
C02174,Kavya,Saxena,kavya.saxena2174@example.com,9917075631,Pune,Maharashtra,Bronze,2024-09-23 00:55:00
C02175,Sneha,Nair,sneha.nair2175@example.com,9131672825,Ahmedabad,Gujarat,Bronze,2024-03-02 02:16:00
C02176,Varun,Singh,varun.singh2176@example.com,9387323147,Kolkata,West Bengal,Silver,2024-03-08 07:17:00
C02177,Pooja,Mishra,,9799998639,Bhubaneswar,Odisha,Silver,2025-08-12 10:30:00
C02178,Sanjay,Malhotra,sanjay.malhotra2178@example.com,9650460773,Kochi,Kerala,Platinum,2024-07-01 10:41:00
C02179,Neha,Nair,neha.nair2179@example.com,9837722327,Kolkata,West Bengal,Platinum,2024-03-16 06:12:00
C02180,Isha,Agarwal,isha.agarwal2180@example.com,9434561986,Delhi,Delhi,Gold,2025-06-10 02:55:00
C02181,Sanjay,Malhotra,sanjay.malhotra2181@example.com,9579058222,Coimbatore,Tamil Nadu,Silver,2024-07-17 03:50:00
C02182,Tanvi,Mehta,tanvi.mehta2182@example.com,9768845554,Mumbai,Maharashtra,Silver,2024-11-08 22:47:00
C02183,Kiran,Agarwal,kiran.agarwal2183@example.com,9478940142,Jaipur,Rajasthan,Gold,2025-08-19 23:02:00
C02184,Amit,Bose,amit.bose2184@example.com,9279582303,Hyderabad,Telangana,Platinum,2024-07-03 14:36:00
C02185,Isha,Malhotra,isha.malhotra2185@example.com,9415114820,Visakhapatnam,Andhra Pradesh,Gold,2025-04-15 01:54:00
C02186,Kavya,Joshi,kavya.joshi2186@example.com,9527678529,Chennai,Tamil Nadu,Bronze,2025-08-12 11:00:00
C02187,Vikram,Malhotra,vikram.malhotra2187@example.com,9949218518,Delhi,Delhi,Silver,2024-02-23 05:28:00
C02188,Kiran,Joshi,kiran.joshi2188@example.com,9499393610,Pune,Maharashtra,Gold,2024-03-30 09:24:00
C02189,Ravi,Mehta,ravi.mehta2189@example.com,9839048352,Chennai,Tamil Nadu,Gold,2024-06-04 23:56:00
C02190,Divya,Agarwal,divya.agarwal2190@example.com,9953881827,Ahmedabad,Gujarat,Gold,2025-02-13 07:22:00
C02191,Amit,Kapoor,amit.kapoor2191@example.com,9404528485,Visakhapatnam,Andhra Pradesh,Bronze,2024-06-07 16:26:00
